term,estimate,std.error,conf.low,conf.high,sig,cutoff,max_inner_edge,mesh_id,n_vertices,aic,sanity_checks,response,sum_loglik,n,log_cpo_approx,model_id,model_path,clean_response,clean_term
local_density_km2_scaled:mat_change_scaled,0.0291597680194618,0.00078229553864313,0.0276264969384549,0.0306930391004687,positive,8,150,mesh_12,3286,-2609914.96961952,FALSE,evi_90m_coef,1310236.73848811,1658064,0.790220847016828,evi_90m_coef_mesh_12_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_12_100m_local_density_with_interactions.Rds,EVI Trend,MAT Trend:Local Elephant Density
local_density_km2_scaled:n_deposition_scaled,-0.00235682411923668,0.00056338096357093,-0.00346103051741118,-0.00125261772106219,negative,8,150,mesh_12,3286,-2609914.96961952,FALSE,evi_90m_coef,1310236.73848811,1658064,0.790220847016828,evi_90m_coef_mesh_12_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_12_100m_local_density_with_interactions.Rds,EVI Trend,Nitrogen deposition:Local Elephant Density
(Intercept),0.0557817610905936,0.109323858580006,-0.158489064377168,0.270052586558355,non-significant,8,100,mesh_11,3549,-2609921.43713178,FALSE,evi_90m_coef,1310238.4115321,1658064,0.790221856051454,evi_90m_coef_mesh_11_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_11_100m_local_density_with_interactions.Rds,EVI Trend,(Intercept)
density_trend_estimate_scaled,0.00704357060972943,0.00116580991048389,0.00475862517236114,0.00932851604709771,positive,8,100,mesh_11,3549,-2609921.43713178,FALSE,evi_90m_coef,1310238.4115321,1658064,0.790221856051454,evi_90m_coef_mesh_11_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_11_100m_local_density_with_interactions.Rds,EVI Trend,Elephant Population Growth
local_density_km2_scaled,0.0128847859489399,0.000856191118159263,0.0112066821934647,0.0145628897044151,positive,8,100,mesh_11,3549,-2609921.43713178,FALSE,evi_90m_coef,1310238.4115321,1658064,0.790221856051454,evi_90m_coef_mesh_11_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_11_100m_local_density_with_interactions.Rds,EVI Trend,Local Elephant Density
months_severe_drought_scaled,-0.00944352609366619,0.000800224166195507,-0.011011936638968,-0.0078751155483644,negative,8,100,mesh_11,3549,-2609921.43713178,FALSE,evi_90m_coef,1310238.4115321,1658064,0.790221856051454,evi_90m_coef_mesh_11_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_11_100m_local_density_with_interactions.Rds,EVI Trend,N Drought Months
fire_frequency_scaled,0.00295576551930566,0.000301161395968683,0.00236550002967324,0.00354603100893808,positive,8,100,mesh_11,3549,-2609921.43713178,FALSE,evi_90m_coef,1310238.4115321,1658064,0.790221856051454,evi_90m_coef_mesh_11_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_11_100m_local_density_with_interactions.Rds,EVI Trend,Fire frequency
mat_change_scaled,-0.00176155872065798,0.00146464481190255,-0.00463220980213042,0.00110909236081445,non-significant,8,100,mesh_11,3549,-2609921.43713178,FALSE,evi_90m_coef,1310238.4115321,1658064,0.790221856051454,evi_90m_coef_mesh_11_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_11_100m_local_density_with_interactions.Rds,EVI Trend,MAT Trend
n_deposition_scaled,-0.00228976412919514,0.00102670533957748,-0.00430206961750196,-0.000277458640888311,negative,8,100,mesh_11,3549,-2609921.43713178,FALSE,evi_90m_coef,1310238.4115321,1658064,0.790221856051454,evi_90m_coef_mesh_11_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_11_100m_local_density_with_interactions.Rds,EVI Trend,Nitrogen deposition
density_trend_estimate_scaled:local_density_km2_scaled,-0.00149549130855276,0.000124279010514687,-0.00173907369319582,-0.0012519089239097,negative,8,100,mesh_11,3549,-2609921.43713178,FALSE,evi_90m_coef,1310238.4115321,1658064,0.790221856051454,evi_90m_coef_mesh_11_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_11_100m_local_density_with_interactions.Rds,EVI Trend,Elephant Population Growth:Local Elephant Density
local_density_km2_scaled:months_severe_drought_scaled,0.00999708503332183,0.000510311796578339,0.00899689229114236,0.0109972777755013,positive,8,100,mesh_11,3549,-2609921.43713178,FALSE,evi_90m_coef,1310238.4115321,1658064,0.790221856051454,evi_90m_coef_mesh_11_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_11_100m_local_density_with_interactions.Rds,EVI Trend,N Drought Months:Local Elephant Density
local_density_km2_scaled:fire_frequency_scaled,0.00367796728206992,0.000408898329667086,0.00287654128258385,0.004479393281556,positive,8,100,mesh_11,3549,-2609921.43713178,FALSE,evi_90m_coef,1310238.4115321,1658064,0.790221856051454,evi_90m_coef_mesh_11_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_11_100m_local_density_with_interactions.Rds,EVI Trend,Fire frequency:Local Elephant Density
local_density_km2_scaled:mat_change_scaled,0.0291542074184765,0.000782294950257423,0.0276209374906844,0.0306874773462686,positive,8,100,mesh_11,3549,-2609921.43713178,FALSE,evi_90m_coef,1310238.4115321,1658064,0.790221856051454,evi_90m_coef_mesh_11_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_11_100m_local_density_with_interactions.Rds,EVI Trend,MAT Trend:Local Elephant Density
local_density_km2_scaled:n_deposition_scaled,-0.00235634804486989,0.000563371343458605,-0.0034605355879707,-0.00125216050176908,negative,8,100,mesh_11,3549,-2609921.43713178,FALSE,evi_90m_coef,1310238.4115321,1658064,0.790221856051454,evi_90m_coef_mesh_11_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_11_100m_local_density_with_interactions.Rds,EVI Trend,Nitrogen deposition:Local Elephant Density
(Intercept),0.0580208680165724,0.106525282977459,-0.150764850062184,0.266806586095329,non-significant,8,50,mesh_10,5229,-2609956.79473284,FALSE,evi_90m_coef,1310248.90510783,1658064,0.790228184863688,evi_90m_coef_mesh_10_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_10_100m_local_density_with_interactions.Rds,EVI Trend,(Intercept)
density_trend_estimate_scaled,0.00703973266884047,0.00116550695426122,0.00475538101475752,0.00932408432292343,positive,8,50,mesh_10,5229,-2609956.79473284,FALSE,evi_90m_coef,1310248.90510783,1658064,0.790228184863688,evi_90m_coef_mesh_10_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_10_100m_local_density_with_interactions.Rds,EVI Trend,Elephant Population Growth
local_density_km2_scaled,0.0129059683014176,0.000856199170662657,0.0112278487633257,0.0145840878395095,positive,8,50,mesh_10,5229,-2609956.79473284,FALSE,evi_90m_coef,1310248.90510783,1658064,0.790228184863688,evi_90m_coef_mesh_10_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_10_100m_local_density_with_interactions.Rds,EVI Trend,Local Elephant Density
months_severe_drought_scaled,-0.00944942183567846,0.000800238298749207,-0.0110178600802765,-0.00788098359108041,negative,8,50,mesh_10,5229,-2609956.79473284,FALSE,evi_90m_coef,1310248.90510783,1658064,0.790228184863688,evi_90m_coef_mesh_10_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_10_100m_local_density_with_interactions.Rds,EVI Trend,N Drought Months
fire_frequency_scaled,0.00297113137274886,0.000301183829494276,0.00238082191421423,0.00356144083128349,positive,8,50,mesh_10,5229,-2609956.79473284,FALSE,evi_90m_coef,1310248.90510783,1658064,0.790228184863688,evi_90m_coef_mesh_10_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_10_100m_local_density_with_interactions.Rds,EVI Trend,Fire frequency
mat_change_scaled,-0.00177021583900405,0.00146456096662291,-0.00464070258674812,0.00110027090874002,non-significant,8,50,mesh_10,5229,-2609956.79473284,FALSE,evi_90m_coef,1310248.90510783,1658064,0.790228184863688,evi_90m_coef_mesh_10_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_10_100m_local_density_with_interactions.Rds,EVI Trend,MAT Trend
n_deposition_scaled,-0.002282883796538,0.00102668214671563,-0.00429514382767091,-0.000270623765405097,negative,8,50,mesh_10,5229,-2609956.79473284,FALSE,evi_90m_coef,1310248.90510783,1658064,0.790228184863688,evi_90m_coef_mesh_10_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_10_100m_local_density_with_interactions.Rds,EVI Trend,Nitrogen deposition
density_trend_estimate_scaled:local_density_km2_scaled,-0.00149563111667439,0.000124268238750113,-0.00173919238904683,-0.00125206984430194,negative,8,50,mesh_10,5229,-2609956.79473284,FALSE,evi_90m_coef,1310248.90510783,1658064,0.790228184863688,evi_90m_coef_mesh_10_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_10_100m_local_density_with_interactions.Rds,EVI Trend,Elephant Population Growth:Local Elephant Density
local_density_km2_scaled:months_severe_drought_scaled,0.00999598357502519,0.00051031141046942,0.00899579158960529,0.0109961755604451,positive,8,50,mesh_10,5229,-2609956.79473284,FALSE,evi_90m_coef,1310248.90510783,1658064,0.790228184863688,evi_90m_coef_mesh_10_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_10_100m_local_density_with_interactions.Rds,EVI Trend,N Drought Months:Local Elephant Density
local_density_km2_scaled:fire_frequency_scaled,0.00370264225165794,0.000408934200482359,0.00290114594666583,0.00450413855665004,positive,8,50,mesh_10,5229,-2609956.79473284,FALSE,evi_90m_coef,1310248.90510783,1658064,0.790228184863688,evi_90m_coef_mesh_10_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_10_100m_local_density_with_interactions.Rds,EVI Trend,Fire frequency:Local Elephant Density
local_density_km2_scaled:mat_change_scaled,0.0291506197614476,0.000782295399753491,0.0276173489526594,0.0306838905702358,positive,8,50,mesh_10,5229,-2609956.79473284,FALSE,evi_90m_coef,1310248.90510783,1658064,0.790228184863688,evi_90m_coef_mesh_10_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_10_100m_local_density_with_interactions.Rds,EVI Trend,MAT Trend:Local Elephant Density
local_density_km2_scaled:n_deposition_scaled,-0.00235635662032988,0.000563362344647788,-0.00346052652608558,-0.00125218671457417,negative,8,50,mesh_10,5229,-2609956.79473284,FALSE,evi_90m_coef,1310248.90510783,1658064,0.790228184863688,evi_90m_coef_mesh_10_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_10_100m_local_density_with_interactions.Rds,EVI Trend,Nitrogen deposition:Local Elephant Density
(Intercept),0.130672637426804,0.0462538121314785,0.0400168315014243,0.221328443352184,positive,6,150,mesh_9,5162,-2725610.44766401,FALSE,evi_90m_coef,1370495.83824724,1658064,0.826563895149549,evi_90m_coef_mesh_9_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_9_100m_local_density_with_interactions.Rds,EVI Trend,(Intercept)
density_trend_estimate_scaled,0.00189241954490729,0.00203459253101312,-0.00209530853909261,0.00588014762890719,non-significant,6,150,mesh_9,5162,-2725610.44766401,FALSE,evi_90m_coef,1370495.83824724,1658064,0.826563895149549,evi_90m_coef_mesh_9_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_9_100m_local_density_with_interactions.Rds,EVI Trend,Elephant Population Growth
local_density_km2_scaled,0.0215691442472973,0.000886952558975368,0.01983074917571,0.0233075393188847,positive,6,150,mesh_9,5162,-2725610.44766401,FALSE,evi_90m_coef,1370495.83824724,1658064,0.826563895149549,evi_90m_coef_mesh_9_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_9_100m_local_density_with_interactions.Rds,EVI Trend,Local Elephant Density
months_severe_drought_scaled,-0.00329644072763265,0.000890502574173075,-0.00504179370115209,-0.00155108775411322,negative,6,150,mesh_9,5162,-2725610.44766401,FALSE,evi_90m_coef,1370495.83824724,1658064,0.826563895149549,evi_90m_coef_mesh_9_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_9_100m_local_density_with_interactions.Rds,EVI Trend,N Drought Months
fire_frequency_scaled,0.00442122322709655,0.000319952073759012,0.00379412868574998,0.00504831776844312,positive,6,150,mesh_9,5162,-2725610.44766401,FALSE,evi_90m_coef,1370495.83824724,1658064,0.826563895149549,evi_90m_coef_mesh_9_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_9_100m_local_density_with_interactions.Rds,EVI Trend,Fire frequency
mat_change_scaled,0.0121603105216335,0.00163631380706596,0.00895319439237862,0.0153674266508884,positive,6,150,mesh_9,5162,-2725610.44766401,FALSE,evi_90m_coef,1370495.83824724,1658064,0.826563895149549,evi_90m_coef_mesh_9_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_9_100m_local_density_with_interactions.Rds,EVI Trend,MAT Trend
n_deposition_scaled,-0.00384068666016181,0.00115869624961938,-0.00611168957843742,-0.0015696837418862,negative,6,150,mesh_9,5162,-2725610.44766401,FALSE,evi_90m_coef,1370495.83824724,1658064,0.826563895149549,evi_90m_coef_mesh_9_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_9_100m_local_density_with_interactions.Rds,EVI Trend,Nitrogen deposition
density_trend_estimate_scaled:local_density_km2_scaled,-0.00148417780536506,0.000131592583813132,-0.00174209453027137,-0.00122626108045875,negative,6,150,mesh_9,5162,-2725610.44766401,FALSE,evi_90m_coef,1370495.83824724,1658064,0.826563895149549,evi_90m_coef_mesh_9_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_9_100m_local_density_with_interactions.Rds,EVI Trend,Elephant Population Growth:Local Elephant Density
local_density_km2_scaled:months_severe_drought_scaled,0.00661117414932577,0.000547545563560241,0.00553800456485302,0.00768434373379853,positive,6,150,mesh_9,5162,-2725610.44766401,FALSE,evi_90m_coef,1370495.83824724,1658064,0.826563895149549,evi_90m_coef_mesh_9_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_9_100m_local_density_with_interactions.Rds,EVI Trend,N Drought Months:Local Elephant Density
local_density_km2_scaled:fire_frequency_scaled,0.00722937844804821,0.000435052493536202,0.00637669122933291,0.00808206566676351,positive,6,150,mesh_9,5162,-2725610.44766401,FALSE,evi_90m_coef,1370495.83824724,1658064,0.826563895149549,evi_90m_coef_mesh_9_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_9_100m_local_density_with_interactions.Rds,EVI Trend,Fire frequency:Local Elephant Density
local_density_km2_scaled:mat_change_scaled,0.0280093099187366,0.000819972100015628,0.0264021941343783,0.0296164257030949,positive,6,150,mesh_9,5162,-2725610.44766401,FALSE,evi_90m_coef,1370495.83824724,1658064,0.826563895149549,evi_90m_coef_mesh_9_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_9_100m_local_density_with_interactions.Rds,EVI Trend,MAT Trend:Local Elephant Density
local_density_km2_scaled:n_deposition_scaled,0.00140638304599734,0.000588880817295589,0.000252197852911476,0.00256056823908321,positive,6,150,mesh_9,5162,-2725610.44766401,FALSE,evi_90m_coef,1370495.83824724,1658064,0.826563895149549,evi_90m_coef_mesh_9_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_9_100m_local_density_with_interactions.Rds,EVI Trend,Nitrogen deposition:Local Elephant Density
(Intercept),0.129676427661714,0.0460840531180875,0.0393533432886321,0.219999512034797,positive,6,100,mesh_8,5422,-2725610.91481782,FALSE,evi_90m_coef,1370494.92983451,1658064,0.826563347273998,evi_90m_coef_mesh_8_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_8_100m_local_density_with_interactions.Rds,EVI Trend,(Intercept)
density_trend_estimate_scaled,0.00189173793693471,0.00203444927723623,-0.00209570937482184,0.00587918524869126,non-significant,6,100,mesh_8,5422,-2725610.91481782,FALSE,evi_90m_coef,1370494.92983451,1658064,0.826563347273998,evi_90m_coef_mesh_8_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_8_100m_local_density_with_interactions.Rds,EVI Trend,Elephant Population Growth
local_density_km2_scaled,0.0215689643472526,0.000886951490991594,0.019830571368875,0.0233073573256302,positive,6,100,mesh_8,5422,-2725610.91481782,FALSE,evi_90m_coef,1370494.92983451,1658064,0.826563347273998,evi_90m_coef_mesh_8_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_8_100m_local_density_with_interactions.Rds,EVI Trend,Local Elephant Density
months_severe_drought_scaled,-0.00329527268532657,0.000890500021671336,-0.00504062065603453,-0.00154992471461861,negative,6,100,mesh_8,5422,-2725610.91481782,FALSE,evi_90m_coef,1370494.92983451,1658064,0.826563347273998,evi_90m_coef_mesh_8_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_8_100m_local_density_with_interactions.Rds,EVI Trend,N Drought Months
fire_frequency_scaled,0.00442150141282749,0.000319951915605986,0.00379440718145516,0.00504859564419982,positive,6,100,mesh_8,5422,-2725610.91481782,FALSE,evi_90m_coef,1370494.92983451,1658064,0.826563347273998,evi_90m_coef_mesh_8_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_8_100m_local_density_with_interactions.Rds,EVI Trend,Fire frequency
mat_change_scaled,0.0121570543036648,0.00163630889570219,0.00894994780050604,0.0153641608068236,positive,6,100,mesh_8,5422,-2725610.91481782,FALSE,evi_90m_coef,1370494.92983451,1658064,0.826563347273998,evi_90m_coef_mesh_8_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_8_100m_local_density_with_interactions.Rds,EVI Trend,MAT Trend
n_deposition_scaled,-0.00383976003626772,0.00115868534492754,-0.00611074158174007,-0.00156877849079537,negative,6,100,mesh_8,5422,-2725610.91481782,FALSE,evi_90m_coef,1370494.92983451,1658064,0.826563347273998,evi_90m_coef_mesh_8_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_8_100m_local_density_with_interactions.Rds,EVI Trend,Nitrogen deposition
density_trend_estimate_scaled:local_density_km2_scaled,-0.00148412991647008,0.000131591415848215,-0.00174204435220722,-0.00122621548073295,negative,6,100,mesh_8,5422,-2725610.91481782,FALSE,evi_90m_coef,1370494.92983451,1658064,0.826563347273998,evi_90m_coef_mesh_8_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_8_100m_local_density_with_interactions.Rds,EVI Trend,Elephant Population Growth:Local Elephant Density
local_density_km2_scaled:months_severe_drought_scaled,0.00661079345889742,0.000547544742477061,0.00553762548371812,0.00768396143407672,positive,6,100,mesh_8,5422,-2725610.91481782,FALSE,evi_90m_coef,1370494.92983451,1658064,0.826563347273998,evi_90m_coef_mesh_8_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_8_100m_local_density_with_interactions.Rds,EVI Trend,N Drought Months:Local Elephant Density
local_density_km2_scaled:fire_frequency_scaled,0.0072291915305136,0.000435051682171923,0.00637650590204307,0.00808187715898414,positive,6,100,mesh_8,5422,-2725610.91481782,FALSE,evi_90m_coef,1370494.92983451,1658064,0.826563347273998,evi_90m_coef_mesh_8_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_8_100m_local_density_with_interactions.Rds,EVI Trend,Fire frequency:Local Elephant Density
local_density_km2_scaled:mat_change_scaled,0.02800902518336,0.000819970094295797,0.0264019133301403,0.0296161370365797,positive,6,100,mesh_8,5422,-2725610.91481782,FALSE,evi_90m_coef,1370494.92983451,1658064,0.826563347273998,evi_90m_coef_mesh_8_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_8_100m_local_density_with_interactions.Rds,EVI Trend,MAT Trend:Local Elephant Density
local_density_km2_scaled:n_deposition_scaled,0.00140624295555274,0.000588879623518331,0.000252060102227305,0.00256042580887817,positive,6,100,mesh_8,5422,-2725610.91481782,FALSE,evi_90m_coef,1370494.92983451,1658064,0.826563347273998,evi_90m_coef_mesh_8_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_8_100m_local_density_with_interactions.Rds,EVI Trend,Nitrogen deposition:Local Elephant Density
(Intercept),0.128170330208699,0.044197833872625,0.0415441676236697,0.214796492793728,positive,6,50,mesh_7,7092,-2725617.93553498,TRUE,evi_90m_coef,1370492.86868471,1658064,0.826562104167701,evi_90m_coef_mesh_7_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_7_100m_local_density_with_interactions.Rds,EVI Trend,(Intercept)
density_trend_estimate_scaled,0.00188386582561405,0.00203306692516045,-0.00210087212586001,0.00586860377708812,non-significant,6,50,mesh_7,7092,-2725617.93553498,TRUE,evi_90m_coef,1370492.86868471,1658064,0.826562104167701,evi_90m_coef_mesh_7_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_7_100m_local_density_with_interactions.Rds,EVI Trend,Elephant Population Growth
local_density_km2_scaled,0.0215673434545258,0.000886937043489098,0.0198289787927328,0.0233057081163189,positive,6,50,mesh_7,7092,-2725617.93553498,TRUE,evi_90m_coef,1370492.86868471,1658064,0.826562104167701,evi_90m_coef_mesh_7_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_7_100m_local_density_with_interactions.Rds,EVI Trend,Local Elephant Density
months_severe_drought_scaled,-0.00329256321446119,0.000890467242058466,-0.00503784693830849,-0.00154727949061389,negative,6,50,mesh_7,7092,-2725617.93553498,TRUE,evi_90m_coef,1370492.86868471,1658064,0.826562104167701,evi_90m_coef_mesh_7_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_7_100m_local_density_with_interactions.Rds,EVI Trend,N Drought Months
fire_frequency_scaled,0.00442079079030211,0.000319949264207716,0.0037937017555749,0.00504787982502933,positive,6,50,mesh_7,7092,-2725617.93553498,TRUE,evi_90m_coef,1370492.86868471,1658064,0.826562104167701,evi_90m_coef_mesh_7_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_7_100m_local_density_with_interactions.Rds,EVI Trend,Fire frequency
mat_change_scaled,0.0121489390180195,0.00163626346820398,0.00894192155112107,0.0153559564849178,positive,6,50,mesh_7,7092,-2725617.93553498,TRUE,evi_90m_coef,1370492.86868471,1658064,0.826562104167701,evi_90m_coef_mesh_7_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_7_100m_local_density_with_interactions.Rds,EVI Trend,MAT Trend
n_deposition_scaled,-0.00383777912930595,0.00115857151002979,-0.00610853756247852,-0.00156702069613337,negative,6,50,mesh_7,7092,-2725617.93553498,TRUE,evi_90m_coef,1370492.86868471,1658064,0.826562104167701,evi_90m_coef_mesh_7_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_7_100m_local_density_with_interactions.Rds,EVI Trend,Nitrogen deposition
density_trend_estimate_scaled:local_density_km2_scaled,-0.00148376151233258,0.000131580177963384,-0.00174165392222018,-0.00122586910244498,negative,6,50,mesh_7,7092,-2725617.93553498,TRUE,evi_90m_coef,1370492.86868471,1658064,0.826562104167701,evi_90m_coef_mesh_7_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_7_100m_local_density_with_interactions.Rds,EVI Trend,Elephant Population Growth:Local Elephant Density
local_density_km2_scaled:months_severe_drought_scaled,0.0066097371238202,0.000547537197908765,0.00553658393572304,0.00768289031191736,positive,6,50,mesh_7,7092,-2725617.93553498,TRUE,evi_90m_coef,1370492.86868471,1658064,0.826562104167701,evi_90m_coef_mesh_7_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_7_100m_local_density_with_interactions.Rds,EVI Trend,N Drought Months:Local Elephant Density
local_density_km2_scaled:fire_frequency_scaled,0.00722882983815792,0.000435047672140136,0.00637615206920526,0.00808150760711057,positive,6,50,mesh_7,7092,-2725617.93553498,TRUE,evi_90m_coef,1370492.86868471,1658064,0.826562104167701,evi_90m_coef_mesh_7_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_7_100m_local_density_with_interactions.Rds,EVI Trend,Fire frequency:Local Elephant Density
local_density_km2_scaled:mat_change_scaled,0.0280080711626343,0.000819953411493918,0.0264009920071054,0.0296151503181631,positive,6,50,mesh_7,7092,-2725617.93553498,TRUE,evi_90m_coef,1370492.86868471,1658064,0.826562104167701,evi_90m_coef_mesh_7_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_7_100m_local_density_with_interactions.Rds,EVI Trend,MAT Trend:Local Elephant Density
local_density_km2_scaled:n_deposition_scaled,0.00140294719812695,0.000588859803188167,0.000248803191934796,0.0025570912043191,positive,6,50,mesh_7,7092,-2725617.93553498,TRUE,evi_90m_coef,1370492.86868471,1658064,0.826562104167701,evi_90m_coef_mesh_7_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_7_100m_local_density_with_interactions.Rds,EVI Trend,Nitrogen deposition:Local Elephant Density
(Intercept),0.0951781826175579,0.0157782635848096,0.0642533542527512,0.126103010982364,positive,4,150,mesh_6,10015,-2898824.38946141,FALSE,evi_90m_coef,1462042.85583227,1658064,0.881777094148522,evi_90m_coef_mesh_6_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_6_100m_local_density_with_interactions.Rds,EVI Trend,(Intercept)
density_trend_estimate_scaled,0.00109713943485434,0.00214914206053489,-0.00311510160145424,0.00530938047116292,non-significant,4,150,mesh_6,10015,-2898824.38946141,FALSE,evi_90m_coef,1462042.85583227,1658064,0.881777094148522,evi_90m_coef_mesh_6_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_6_100m_local_density_with_interactions.Rds,EVI Trend,Elephant Population Growth
local_density_km2_scaled,0.0198108974756579,0.000917068871746311,0.0180134755156923,0.0216083194356234,positive,4,150,mesh_6,10015,-2898824.38946141,FALSE,evi_90m_coef,1462042.85583227,1658064,0.881777094148522,evi_90m_coef_mesh_6_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_6_100m_local_density_with_interactions.Rds,EVI Trend,Local Elephant Density
months_severe_drought_scaled,0.00275611010073131,0.00100861399522591,0.000779262995785471,0.00473295720567714,positive,4,150,mesh_6,10015,-2898824.38946141,FALSE,evi_90m_coef,1462042.85583227,1658064,0.881777094148522,evi_90m_coef_mesh_6_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_6_100m_local_density_with_interactions.Rds,EVI Trend,N Drought Months
fire_frequency_scaled,0.00376387176968217,0.000355309604000067,0.00306747774248085,0.00446026579688349,positive,4,150,mesh_6,10015,-2898824.38946141,FALSE,evi_90m_coef,1462042.85583227,1658064,0.881777094148522,evi_90m_coef_mesh_6_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_6_100m_local_density_with_interactions.Rds,EVI Trend,Fire frequency
mat_change_scaled,0.000233405693516629,0.00183837047918018,-0.00336973423591816,0.00383654562295142,non-significant,4,150,mesh_6,10015,-2898824.38946141,FALSE,evi_90m_coef,1462042.85583227,1658064,0.881777094148522,evi_90m_coef_mesh_6_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_6_100m_local_density_with_interactions.Rds,EVI Trend,MAT Trend
n_deposition_scaled,-0.00134066439551681,0.00127056428758715,-0.00383092463923042,0.0011495958481968,non-significant,4,150,mesh_6,10015,-2898824.38946141,FALSE,evi_90m_coef,1462042.85583227,1658064,0.881777094148522,evi_90m_coef_mesh_6_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_6_100m_local_density_with_interactions.Rds,EVI Trend,Nitrogen deposition
density_trend_estimate_scaled:local_density_km2_scaled,-0.00133701759439926,0.000142497607068906,-0.00161630777213746,-0.00105772741666107,negative,4,150,mesh_6,10015,-2898824.38946141,FALSE,evi_90m_coef,1462042.85583227,1658064,0.881777094148522,evi_90m_coef_mesh_6_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_6_100m_local_density_with_interactions.Rds,EVI Trend,Elephant Population Growth:Local Elephant Density
local_density_km2_scaled:months_severe_drought_scaled,0.00589487055706234,0.000586457803333288,0.00474543438407662,0.00704430673004806,positive,4,150,mesh_6,10015,-2898824.38946141,FALSE,evi_90m_coef,1462042.85583227,1658064,0.881777094148522,evi_90m_coef_mesh_6_100m_local_density_with_interactions,builds/models/evi_90m_coef_mesh_6_100m_local_density_with_interactions.Rds,EVI Trend,N Drought Months:Local Elephant Density
